Monitor,Model,ID Dataset,OOD Dataset,OOD Type,Case,Num optimization set samples,Num evaluation set samples,Ratio Reject Optimization set Expected,Ratio Reject Evaluation set Expected,Optimal approach,Optimal_threshold,Cheat threshold evaluation,Optimal score_optimization set,Precision_optimization,Recall_optimization,Specificity_optimization,Optimal score_evaluation,Cheat score evaluation,f1-score_evaluation,gmean_evaluation,youden_evaluation,recall-score_evaluation,precision-score_evaluation,accuracy-score_evaluation,specificity-score_evaluation,fpr-score_evaluation,tpr-score_evaluation,MCC-score_evaluation,Kappa-score_evaluation,AUROC-score_optimization,AUPR_rejectPosi-score_optimization,TPR@95TNR-score_optimization,AUROC-score_evaluation,AUPR_rejecPosi-score_evaluation,TPR@95TNR-score_evaluation
MahalanobisMonitor,densenet,cifar10,cifar10,pixelization,Case2,106032,10000,0.784150068,0.3276,95tnr,701.109255,735.236519,0,0.946575215,0.24399543,0.9499716,0,0,0.327671,0.456372,0.154593,0.223748,0.611853,0.6992,0.930845,0.069155,0.223748,0.223438044,0.184618434,0.726597345,0.901912709,0.24399543,0.822478153,0.606730688,0.168192918
MahalanobisMonitor,densenet,cifar10,cifar10,pixelization,Case3,101032,10000,0.792966585,0.3276,95tnr,600.672806,735.236519,0,0.961503073,0.32609374,0.949992829,0,0,0.521086,0.622896,0.316857,0.445055,0.628448,0.732,0.871802,0.128198,0.445055,0.352310114,0.342482316,0.751242096,0.917336337,0.32609374,0.822478153,0.606730688,0.168192918
MahalanobisMonitor,densenet,cifar10,cifar10,fgsm,Case0,5000,10000,0.0492,0.2757,f1,210.233142,298.166794,0.096214,0.050895382,0.87804878,0.152713504,0.454347,0.526231,0.454347,0.330652,0.091607,0.980051,0.295721,0.351,0.111556,0.888444,0.980051,0.145780005,0.053364318,0.487544934,0.046538973,0.036585366,0.721483367,0.46687377,0.163220892
MahalanobisMonitor,densenet,cifar10,cifar10,fgsm,Case1,10000,10000,0.2757,0.2757,f1,298.553844,298.166794,0.530601,0.418995587,0.723249909,0.618252105,0.525907,0.526231,0.525907,0.664902,0.332968,0.712369,0.416808,0.6459,0.620599,0.379401,0.712369,0.298079005,0.273015177,0.717127129,0.460660211,0.157780196,0.721483367,0.46687377,0.163220892
MahalanobisMonitor,densenet,cifar10,cifar10,fgsm,Case2,106032,10000,0.789044817,0.2757,f1,184.339646,298.166794,0.882266,0.790597481,0.997980015,0.011310801,0.438728,0.526231,0.438728,0.177068,0.027489,0.99601,0.281324,0.2974,0.031479,0.968521,0.99601,0.080424375,0.015385078,0.704440174,0.893604736,0.210138172,0.721483367,0.46687377,0.163220892
MahalanobisMonitor,densenet,cifar10,cifar10,fgsm,Case3,101032,10000,0.803240557,0.2757,f1,184.339646,298.166794,0.891001,0.804745722,0.997966803,0.011519694,0.438728,0.526231,0.438728,0.177068,0.027489,0.99601,0.281324,0.2974,0.031479,0.968521,0.99601,0.080424375,0.015385078,0.701452718,0.899281999,0.204416349,0.721483367,0.46687377,0.163220892
MahalanobisMonitor,densenet,cifar10,cifar10,fgsm,Case0,5000,10000,0.0492,0.2757,gmean,258.279229,304.964494,0.49639,0.048528242,0.495934959,0.496844762,0.580928,0.667108,0.503468,0.580928,0.264695,0.882118,0.35226,0.5203,0.382576,0.617424,0.882118,0.255841927,0.180579113,0.487544934,0.046538973,0.036585366,0.721483367,0.46687377,0.163220892
MahalanobisMonitor,densenet,cifar10,cifar10,fgsm,Case1,10000,10000,0.2757,0.2757,gmean,298.553844,304.964494,0.668693,0.418995587,0.723249909,0.618252105,0.664902,0.667108,0.525907,0.664902,0.332968,0.712369,0.416808,0.6459,0.620599,0.379401,0.712369,0.298079005,0.273015177,0.717127129,0.460660211,0.157780196,0.721483367,0.46687377,0.163220892
MahalanobisMonitor,densenet,cifar10,cifar10,fgsm,Case2,106032,10000,0.789044817,0.2757,gmean,391.735724,304.964494,0.656561,0.878777551,0.647172021,0.666085479,0.520989,0.667108,0.384775,0.520989,0.199783,0.302503,0.528517,0.7333,0.89728,0.10272,0.302503,0.244892068,0.230278772,0.704440174,0.893604736,0.210138172,0.721483367,0.46687377,0.163220892
MahalanobisMonitor,densenet,cifar10,cifar10,fgsm,Case3,101032,10000,0.803240557,0.2757,gmean,398.619817,304.964494,0.654084,0.886760764,0.644104346,0.664218522,0.501652,0.667108,0.364633,0.501652,0.18442,0.277476,0.531619,0.7334,0.906945,0.093055,0.277476,0.23479744,0.216466638,0.701452718,0.899281999,0.204416349,0.721483367,0.46687377,0.163220892
MahalanobisMonitor,densenet,cifar10,cifar10,fgsm,Case0,5000,10000,0.0492,0.2757,95tnr,390.523297,436.820733,0,0.036437247,0.036585366,0.949936895,0,0,0.391195,0.526606,0.205708,0.309394,0.531796,0.7345,0.896314,0.103686,0.309394,0.250489951,0.236312827,0.487544934,0.046538973,0.036585366,0.721483367,0.46687377,0.163220892
MahalanobisMonitor,densenet,cifar10,cifar10,fgsm,Case1,10000,10000,0.2757,0.2757,95tnr,439.885823,436.820733,0,0.545112782,0.157780196,0.949882645,0,0,0.247039,0.388805,0.110408,0.158868,0.555133,0.733,0.951539,0.048461,0.158868,0.183014417,0.14174,0.717127129,0.460660211,0.157780196,0.721483367,0.46687377,0.163220892
MahalanobisMonitor,densenet,cifar10,cifar10,fgsm,Case2,106032,10000,0.789044817,0.2757,95tnr,756.131543,436.820733,0,0.940160428,0.210138172,0.949973176,0,0,0.01364,0.082958,0.005511,0.006892,0.655172,0.7252,0.998619,0.001381,0.006892,0.045796493,0.007945605,0.704440174,0.893604736,0.210138172,0.721483367,0.46687377,0.163220892
MahalanobisMonitor,densenet,cifar10,cifar10,fgsm,Case3,101032,10000,0.803240557,0.2757,95tnr,774.211901,436.820733,0,0.943468123,0.204416349,0.949997485,0,0,0.012221,0.078481,0.005062,0.006166,0.68,0.7252,0.998895,0.001105,0.006166,0.045293895,0.00730254,0.701452718,0.899281999,0.204416349,0.721483367,0.46687377,0.163220892
MahalanobisMonitor,densenet,cifar10,cifar10,deepfool,Case0,5000,10000,0.0492,0.283,f1,210.233142,289.883162,0.096214,0.050895382,0.87804878,0.152713504,0.458553,0.510209,0.458553,0.325846,0.078175,0.968551,0.300384,0.3527,0.109623,0.890377,0.968551,0.12462305,0.046721402,0.487544934,0.046538973,0.036585366,0.694994554,0.456387419,0.160424028
MahalanobisMonitor,densenet,cifar10,cifar10,deepfool,Case1,10000,10000,0.2848,0.283,f1,297.350624,289.883162,0.518167,0.414490312,0.691011236,0.611297539,0.507087,0.510209,0.507087,0.641668,0.285112,0.676325,0.405594,0.6279,0.608787,0.391213,0.676325,0.257267402,0.237194565,0.69265536,0.451299777,0.154845506,0.694994554,0.456387419,0.160424028
MahalanobisMonitor,densenet,cifar10,cifar10,deepfool,Case2,106032,10000,0.788356345,0.283,f1,184.339646,289.883162,0.881911,0.789991004,0.998038066,0.01171962,0.446809,0.510209,0.446809,0.173875,0.024751,0.994346,0.288143,0.3032,0.030404,0.969596,0.994346,0.07375219,0.0142102,0.705856302,0.893653583,0.210632724,0.694994554,0.456387419,0.160424028
MahalanobisMonitor,densenet,cifar10,cifar10,deepfool,Case3,101032,10000,0.801617309,0.283,f1,184.339646,289.883162,0.890149,0.80327934,0.99808616,0.012323504,0.446809,0.510209,0.446809,0.173875,0.024751,0.994346,0.288143,0.3032,0.030404,0.969596,0.994346,0.07375219,0.0142102,0.704507623,0.899296149,0.205484695,0.694994554,0.456387419,0.160424028
MahalanobisMonitor,densenet,cifar10,cifar10,deepfool,Case0,5000,10000,0.0492,0.283,gmean,258.279229,306.245523,0.49639,0.048528242,0.495934959,0.496844762,0.56643,0.644657,0.495197,0.56643,0.225797,0.846996,0.349876,0.5113,0.378801,0.621199,0.846996,0.218981636,0.157897857,0.487544934,0.046538973,0.036585366,0.694994554,0.456387419,0.160424028
MahalanobisMonitor,densenet,cifar10,cifar10,deepfool,Case1,10000,10000,0.2848,0.283,gmean,300.661702,306.245523,0.651676,0.419825708,0.676615169,0.6276566,0.642907,0.644657,0.506243,0.642907,0.286207,0.659011,0.410974,0.6362,0.627197,0.372803,0.659011,0.258955618,0.242003112,0.69265536,0.451299777,0.154845506,0.694994554,0.456387419,0.160424028
MahalanobisMonitor,densenet,cifar10,cifar10,deepfool,Case2,106032,10000,0.788356345,0.283,gmean,388.944604,306.245523,0.6571,0.877635911,0.653730665,0.660487501,0.512423,0.644657,0.376647,0.512423,0.189307,0.292933,0.527354,0.7256,0.896374,0.103626,0.292933,0.234277247,0.218733985,0.705856302,0.893653583,0.210632724,0.694994554,0.456387419,0.160424028
MahalanobisMonitor,densenet,cifar10,cifar10,deepfool,Case3,101032,10000,0.801617309,0.283,gmean,388.944604,306.245523,0.655338,0.88358694,0.664645816,0.646160754,0.512423,0.644657,0.376647,0.512423,0.189307,0.292933,0.527354,0.7256,0.896374,0.103626,0.292933,0.234277247,0.218733985,0.704507623,0.899296149,0.205484695,0.694994554,0.456387419,0.160424028
MahalanobisMonitor,densenet,cifar10,cifar10,deepfool,Case0,5000,10000,0.0492,0.283,95tnr,390.523297,434.344301,0,0.036437247,0.036585366,0.949936895,0,0,0.371507,0.507539,0.185457,0.286572,0.527995,0.7256,0.898884,0.101116,0.286572,0.231692426,0.215243046,0.487544934,0.046538973,0.036585366,0.694994554,0.456387419,0.160424028
MahalanobisMonitor,densenet,cifar10,cifar10,deepfool,Case1,10000,10000,0.2848,0.283,95tnr,435.897647,434.344301,0,0.551939925,0.154845506,0.949944072,0,0,0.245865,0.387118,0.108504,0.157597,0.558897,0.7264,0.950907,0.049093,0.157597,0.180366092,0.138629085,0.69265536,0.451299777,0.154845506,0.694994554,0.456387419,0.160424028
MahalanobisMonitor,densenet,cifar10,cifar10,deepfool,Case2,106032,10000,0.788356345,0.283,95tnr,755.706825,434.344301,0,0.940042712,0.210632724,0.949957667,0,0,0.011892,0.07744,0.004333,0.006007,0.586207,0.7175,0.998326,0.001674,0.006007,0.036300777,0.00618662,0.705856302,0.893653583,0.210632724,0.694994554,0.456387419,0.160424028
MahalanobisMonitor,densenet,cifar10,cifar10,deepfool,Case3,101032,10000,0.801617309,0.283,95tnr,773.278714,434.344301,0,0.943156702,0.205484695,0.949957591,0,0,0.011208,0.075144,0.004398,0.005654,0.64,0.7177,0.998745,0.001255,0.005654,0.0396761,0.006283331,0.704507623,0.899296149,0.205484695,0.694994554,0.456387419,0.160424028
MahalanobisMonitor,densenet,cifar10,cifar10,pgd,Case0,5000,10000,0.0492,0.5026,f1,210.233142,296.07305,0.096214,0.050895382,0.87804878,0.152713504,0.69887,0.782996,0.69887,0.382268,0.137818,0.990251,0.53998,0.5711,0.147567,0.852433,0.990251,0.25650424,0.138421392,0.487544934,0.046538973,0.036585366,0.844402393,0.830708774,0.381416634
MahalanobisMonitor,densenet,cifar10,cifar10,pgd,Case1,10000,10000,0.5043,0.5026,f1,291.363055,296.07305,0.783576,0.735642186,0.838191553,0.693564656,0.782884,0.782996,0.782884,0.762933,0.532461,0.837246,0.73515,0.7666,0.695215,0.304785,0.837246,0.538125574,0.532848253,0.839017974,0.819792039,0.332143565,0.844402393,0.830708774,0.381416634
MahalanobisMonitor,densenet,cifar10,cifar10,pgd,Case2,106032,10000,0.767645616,0.5026,f1,185.189426,296.07305,0.868778,0.76935247,0.997714847,0.011811503,0.67806,0.782996,0.67806,0.207761,0.041832,0.998607,0.513295,0.5234,0.043225,0.956775,0.998607,0.141961759,0.042039781,0.712355167,0.886919853,0.224854107,0.844402393,0.830708774,0.381416634
MahalanobisMonitor,densenet,cifar10,cifar10,pgd,Case3,101032,10000,0.758155832,0.5026,f1,184.339646,296.07305,0.862688,0.759807138,0.997793676,0.011172956,0.677694,0.782996,0.677694,0.203859,0.040224,0.998607,0.512876,0.5226,0.041616,0.958384,0.998607,0.138974811,0.040423767,0.719665884,0.885953125,0.237369122,0.844402393,0.830708774,0.381416634
MahalanobisMonitor,densenet,cifar10,cifar10,pgd,Case0,5000,10000,0.0492,0.5026,gmean,258.279229,305.051586,0.49639,0.048528242,0.495934959,0.496844762,0.666444,0.774269,0.760721,0.666444,0.408434,0.931755,0.64274,0.7054,0.476679,0.523321,0.931755,0.459236178,0.409395874,0.487544934,0.046538973,0.036585366,0.844402393,0.830708774,0.381416634
MahalanobisMonitor,densenet,cifar10,cifar10,pgd,Case1,10000,10000,0.5043,0.5026,gmean,300.593454,305.051586,0.770159,0.756852508,0.804878049,0.736937664,0.770992,0.774269,0.779057,0.770992,0.543095,0.800836,0.758432,0.7717,0.74226,0.25774,0.800836,0.544114676,0.54325417,0.839017974,0.819792039,0.332143565,0.844402393,0.830708774,0.381416634
MahalanobisMonitor,densenet,cifar10,cifar10,pgd,Case2,106032,10000,0.767645616,0.5026,gmean,401.391779,305.051586,0.664294,0.873545673,0.632790712,0.697365751,0.584429,0.774269,0.510143,0.584429,0.312505,0.35774,0.888779,0.6547,0.954765,0.045235,0.35774,0.388958004,0.311531553,0.712355167,0.886919853,0.224854107,0.844402393,0.830708774,0.381416634
MahalanobisMonitor,densenet,cifar10,cifar10,pgd,Case3,101032,10000,0.758155832,0.5026,gmean,409.649058,305.051586,0.673589,0.874411839,0.635643228,0.713800442,0.560086,0.774269,0.478299,0.560086,0.286894,0.326701,0.892391,0.6418,0.960193,0.039807,0.326701,0.370196106,0.285946665,0.719665884,0.885953125,0.237369122,0.844402393,0.830708774,0.381416634
MahalanobisMonitor,densenet,cifar10,cifar10,pgd,Case0,5000,10000,0.0492,0.5026,95tnr,390.523297,394.239733,0,0.036437247,0.036585366,0.949936895,0,0,0.547501,0.612927,0.343661,0.396737,0.883082,0.6704,0.946924,0.053076,0.396737,0.410965907,0.342674482,0.487544934,0.046538973,0.036585366,0.844402393,0.830708774,0.381416634
MahalanobisMonitor,densenet,cifar10,cifar10,pgd,Case1,10000,10000,0.5043,0.5026,95tnr,405.869266,394.239733,0,0.871034841,0.332143565,0.94996974,0,0,0.493383,0.571621,0.298805,0.341226,0.890447,0.6478,0.957579,0.042421,0.341226,0.378860682,0.297844762,0.839017974,0.819792039,0.332143565,0.844402393,0.830708774,0.381416634
MahalanobisMonitor,densenet,cifar10,cifar10,pgd,Case2,106032,10000,0.767645616,0.5026,95tnr,741.724714,394.239733,0,0.93693048,0.224854107,0.949993912,0,0,0.035143,0.133736,0.016701,0.017907,0.9375,0.5058,0.998794,0.001206,0.017907,0.085635843,0.016615419,0.712355167,0.886919853,0.224854107,0.844402393,0.830708774,0.381416634
MahalanobisMonitor,densenet,cifar10,cifar10,pgd,Case3,101032,10000,0.758155832,0.5026,95tnr,742.676037,394.239733,0,0.937023294,0.237369122,0.949987722,0,0,0.034759,0.132991,0.016502,0.017708,0.936842,0.5057,0.998794,0.001206,0.017708,0.085055492,0.016417451,0.719665884,0.885953125,0.237369122,0.844402393,0.830708774,0.381416634
MahalanobisMonitor,densenet,svhn,cifar10,novelty_cifar10,Case0,13016,18016,0.03680086,0.303285968,f1,103.150549,85.210672,0.277415,0.212694878,0.39874739,0.943606924,0.802837,0.838543,0.802837,0.845055,0.70059,0.75604,0.855811,0.887378,0.944551,0.055449,0.75604,0.727162184,0.724435867,0.855310785,0.184062293,0.363256785,0.953584363,0.884312632,0.730966325
MahalanobisMonitor,densenet,svhn,cifar10,novelty_cifar10,Case1,18016,18016,0.304118561,0.303285968,f1,84.223187,85.210672,0.834806,0.78781989,0.88775324,0.895509292,0.837209,0.838543,0.837209,0.894152,0.788307,0.892753,0.788173,0.894705,0.895554,0.104446,0.892753,0.76306175,0.759840777,0.952432503,0.882965006,0.716189086,0.953584363,0.884312632,0.730966325
MahalanobisMonitor,densenet,svhn,cifar10,novelty_cifar10,Case2,194208,18016,0.405379799,0.303285968,f1,87.670398,85.210672,0.781508,0.708022648,0.872015039,0.754840665,0.834766,0.838543,0.834766,0.888349,0.777044,0.870974,0.801448,0.895426,0.906071,0.093929,0.870974,0.759871282,0.758466984,0.890430301,0.823820554,0.46547607,0.953584363,0.884312632,0.730966325
MahalanobisMonitor,densenet,svhn,cifar10,novelty_cifar10,Case3,189208,18016,0.389666399,0.303285968,f1,89.74427,85.210672,0.772368,0.701495017,0.859171549,0.766582958,0.832726,0.838543,0.832726,0.884428,0.769683,0.857796,0.80908,0.895482,0.911887,0.088113,0.857796,0.757500731,0.756816649,0.890831874,0.818142825,0.475857205,0.953584363,0.884312632,0.730966325
MahalanobisMonitor,densenet,svhn,cifar10,novelty_cifar10,Case0,13016,18016,0.03680086,0.303285968,gmean,64.152774,79.554185,0.797932,0.122774133,0.82045929,0.776022972,0.865582,0.898589,0.778014,0.865582,0.742966,0.972731,0.64825,0.83165,0.770236,0.229764,0.972731,0.685821596,0.650966757,0.855310785,0.184062293,0.363256785,0.953584363,0.884312632,0.730966325
MahalanobisMonitor,densenet,svhn,cifar10,novelty_cifar10,Case1,18016,18016,0.304118561,0.303285968,gmean,78.257521,79.554185,0.896051,0.757384915,0.921883555,0.870942012,0.897514,0.898589,0.832292,0.897514,0.79593,0.926428,0.755522,0.886767,0.869503,0.130497,0.926428,0.757012462,0.748147154,0.952432503,0.882965006,0.716189086,0.953584363,0.884312632,0.730966325
MahalanobisMonitor,densenet,svhn,cifar10,novelty_cifar10,Case2,194208,18016,0.405379799,0.303285968,gmean,91.546788,79.554185,0.81241,0.721297703,0.850599533,0.775935227,0.879887,0.898589,0.829707,0.879887,0.761262,0.844436,0.815483,0.894871,0.916826,0.083174,0.844436,0.753946578,0.753706624,0.890430301,0.823820554,0.46547607,0.953584363,0.884312632,0.730966325
MahalanobisMonitor,densenet,svhn,cifar10,novelty_cifar10,Case3,189208,18016,0.389666399,0.303285968,gmean,93.675433,79.554185,0.811817,0.715089816,0.837443034,0.7869761,0.876234,0.898589,0.82841,0.876234,0.754881,0.831442,0.8254,0.895537,0.923438,0.076562,0.831442,0.753333934,0.75332358,0.890831874,0.818142825,0.475857205,0.953584363,0.884312632,0.730966325
MahalanobisMonitor,densenet,svhn,cifar10,novelty_cifar10,Case0,13016,18016,0.03680086,0.303285968,95tnr,106.487704,106.263092,0,0.217228464,0.363256785,0.949988035,0,0,0.791782,0.832956,0.680418,0.730051,0.864918,0.883548,0.950366,0.049634,0.730051,0.716680465,0.711753409,0.855310785,0.184062293,0.363256785,0.953584363,0.884312632,0.730966325
MahalanobisMonitor,densenet,svhn,cifar10,novelty_cifar10,Case1,18016,18016,0.304118561,0.303285968,95tnr,106.487704,106.263092,0,0.862228082,0.716189086,0.949988035,0,0,0.791782,0.832956,0.680418,0.730051,0.864918,0.883548,0.950366,0.049634,0.730051,0.716680465,0.711753409,0.952432503,0.882965006,0.716189086,0.953584363,0.884312632,0.730966325
MahalanobisMonitor,densenet,svhn,cifar10,novelty_cifar10,Case2,194208,18016,0.405379799,0.303285968,95tnr,162.917286,106.263092,0,0.86388496,0.46547607,0.95,0,0,0.447815,0.540205,0.28547,0.294473,0.934379,0.779751,0.990997,0.009003,0.294473,0.446315953,0.353901994,0.890430301,0.823820554,0.46547607,0.953584363,0.884312632,0.730966325
MahalanobisMonitor,densenet,svhn,cifar10,novelty_cifar10,Case3,189208,18016,0.389666399,0.303285968,95tnr,162.917286,106.263092,0,0.858681286,0.475857205,0.95,0,0,0.447815,0.540205,0.28547,0.294473,0.934379,0.779751,0.990997,0.009003,0.294473,0.446315953,0.353901994,0.890831874,0.818142825,0.475857205,0.953584363,0.884312632,0.730966325
MahalanobisMonitor,densenet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case0,13016,18016,0.03680086,0.303285968,f1,103.150549,84.859948,0.277415,0.212694878,0.39874739,0.943606924,0.812873,0.844875,0.812873,0.853907,0.716513,0.771962,0.858364,0.892207,0.944551,0.055449,0.771962,0.739518887,0.737471976,0.855310785,0.184062293,0.363256785,0.95600364,0.890502384,0.743594436
MahalanobisMonitor,densenet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case1,18016,18016,0.304118561,0.303285968,f1,85.312346,84.859948,0.844159,0.794714792,0.900164264,0.898380793,0.844521,0.844875,0.844521,0.899467,0.798935,0.899158,0.796143,0.899589,0.899777,0.100223,0.899158,0.773887767,0.770776023,0.955716522,0.890167031,0.741011133,0.95600364,0.890502384,0.743594436
MahalanobisMonitor,densenet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case2,194208,18016,0.405379799,0.303285968,f1,87.619991,84.859948,0.780986,0.707575679,0.871392643,0.754485625,0.842582,0.844875,0.842582,0.895507,0.791137,0.885066,0.80399,0.8997,0.906071,0.093929,0.885066,0.771146285,0.769234791,0.890114629,0.823396713,0.465082309,0.95600364,0.890502384,0.743594436
MahalanobisMonitor,densenet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case3,189208,18016,0.389666399,0.303285968,f1,88.526454,84.859948,0.771024,0.696625401,0.863213433,0.759993072,0.841359,0.844875,0.841359,0.893652,0.787535,0.879392,0.806479,0.899423,0.908142,0.091858,0.879392,0.769473235,0.767931648,0.890021921,0.817129531,0.475016276,0.95600364,0.890502384,0.743594436
MahalanobisMonitor,densenet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case0,13016,18016,0.03680086,0.303285968,gmean,64.152774,82.596999,0.797932,0.122774133,0.82045929,0.776022972,0.86729,0.902116,0.779889,0.86729,0.74681,0.976574,0.649148,0.832815,0.770236,0.229764,0.976574,0.689225754,0.653712649,0.855310785,0.184062293,0.363256785,0.95600364,0.890502384,0.743594436
MahalanobisMonitor,densenet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case1,18016,18016,0.304118561,0.303285968,gmean,78.722828,82.596999,0.902553,0.762835821,0.932834459,0.873255165,0.900862,0.902116,0.836735,0.900862,0.802665,0.930454,0.760167,0.889876,0.872212,0.127788,0.930454,0.763697983,0.754917913,0.955716522,0.890167031,0.741011133,0.95600364,0.890502384,0.743594436
MahalanobisMonitor,densenet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case2,194208,18016,0.405379799,0.303285968,gmean,91.546788,82.596999,0.811937,0.721063355,0.84960878,0.775935227,0.887293,0.902116,0.837857,0.887293,0.775538,0.858712,0.817992,0.899201,0.916826,0.083174,0.858712,0.76526332,0.76478827,0.890114629,0.823396713,0.465082309,0.95600364,0.890502384,0.743594436
MahalanobisMonitor,densenet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case3,189208,18016,0.389666399,0.303285968,gmean,90.448176,82.596999,0.81055,0.703373904,0.85281033,0.770384482,0.889711,0.902116,0.839379,0.889711,0.78007,0.866032,0.814318,0.899478,0.914038,0.085962,0.866032,0.767098183,0.766328927,0.890021921,0.817129531,0.475016276,0.95600364,0.890502384,0.743594436
MahalanobisMonitor,densenet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case0,13016,18016,0.03680086,0.303285968,95tnr,106.487704,106.263092,0,0.217228464,0.363256785,0.949988035,0,0,0.8,0.840129,0.693046,0.742679,0.866909,0.887378,0.950366,0.049634,0.742679,0.726453692,0.722269247,0.855310785,0.184062293,0.363256785,0.95600364,0.890502384,0.743594436
MahalanobisMonitor,densenet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case1,18016,18016,0.304118561,0.303285968,95tnr,106.487704,106.263092,0,0.866225731,0.741011133,0.949988035,0,0,0.8,0.840129,0.693046,0.742679,0.866909,0.887378,0.950366,0.049634,0.742679,0.726453692,0.722269247,0.955716522,0.890167031,0.741011133,0.95600364,0.890502384,0.743594436
MahalanobisMonitor,densenet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case2,194208,18016,0.405379799,0.303285968,95tnr,162.917286,106.263092,0,0.863785416,0.465082309,0.95,0,0,0.454482,0.545385,0.291144,0.300146,0.935539,0.781472,0.990997,0.009003,0.300146,0.451573203,0.360220163,0.890114629,0.823396713,0.465082309,0.95600364,0.890502384,0.743594436
MahalanobisMonitor,densenet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case3,189208,18016,0.389666399,0.303285968,95tnr,162.917286,106.263092,0,0.858466516,0.475016276,0.95,0,0,0.454482,0.545385,0.291144,0.300146,0.935539,0.781472,0.990997,0.009003,0.300146,0.451573203,0.360220163,0.890021921,0.817129531,0.475016276,0.95600364,0.890502384,0.743594436
MahalanobisMonitor,densenet,svhn,lsun,novelty_lsun,Case0,13016,18016,0.03680086,0.303285968,f1,103.150549,79.076382,0.277415,0.212694878,0.39874739,0.943606924,0.760813,0.828229,0.760813,0.808571,0.636718,0.692167,0.844573,0.868006,0.944551,0.055449,0.692167,0.677234934,0.670900165,0.855310785,0.184062293,0.363256785,0.946139273,0.853448899,0.657393851
MahalanobisMonitor,densenet,svhn,lsun,novelty_lsun,Case1,18016,18016,0.304118561,0.303285968,f1,79.575595,79.076382,0.831795,0.763897373,0.912940318,0.876685012,0.82765,0.828229,0.82765,0.891231,0.782706,0.906113,0.761692,0.885546,0.876593,0.123407,0.906113,0.749209073,0.742933874,0.945604733,0.850606436,0.634239825,0.946139273,0.853448899,0.657393851
MahalanobisMonitor,densenet,svhn,lsun,novelty_lsun,Case2,194208,18016,0.405379799,0.303285968,f1,87.751615,79.076382,0.782482,0.708783505,0.873285235,0.755386214,0.819975,0.828229,0.819975,0.874826,0.750746,0.844436,0.796891,0.887544,0.90631,0.09369,0.844436,0.738964194,0.738308773,0.891700718,0.825789724,0.472360532,0.946139273,0.853448899,0.657393851
MahalanobisMonitor,densenet,svhn,lsun,novelty_lsun,Case3,189208,18016,0.389666399,0.303285968,f1,93.675433,79.076382,0.774607,0.716446125,0.843044705,0.7869761,0.802423,0.828229,0.802423,0.852973,0.711323,0.787884,0.817509,0.882327,0.923438,0.076562,0.787884,0.718924093,0.718675894,0.89352635,0.822574368,0.490885417,0.946139273,0.853448899,0.657393851
MahalanobisMonitor,densenet,svhn,lsun,novelty_lsun,Case0,13016,18016,0.03680086,0.303285968,gmean,64.152774,76.083957,0.797932,0.122774133,0.82045929,0.776022972,0.866477,0.893789,0.778997,0.866477,0.74498,0.974744,0.648721,0.83226,0.770236,0.229764,0.974744,0.68760443,0.652405732,0.855310785,0.184062293,0.363256785,0.946139273,0.853448899,0.657393851
MahalanobisMonitor,densenet,svhn,lsun,novelty_lsun,Case1,18016,18016,0.304118561,0.303285968,gmean,76.400046,76.083957,0.895301,0.745505043,0.930826793,0.861131052,0.893586,0.893789,0.82558,0.893586,0.788401,0.927343,0.743944,0.881161,0.861058,0.138942,0.927343,0.747390183,0.737095404,0.945604733,0.850606436,0.634239825,0.946139273,0.853448899,0.657393851
MahalanobisMonitor,densenet,svhn,lsun,novelty_lsun,Case2,194208,18016,0.405379799,0.303285968,gmean,93.631855,76.083957,0.813775,0.729055964,0.841746266,0.786733634,0.853097,0.893789,0.802497,0.853097,0.71153,0.78825,0.817268,0.882327,0.923279,0.076721,0.78825,0.718972818,0.718734631,0.891700718,0.825789724,0.472360532,0.946139273,0.853448899,0.657393851
MahalanobisMonitor,densenet,svhn,lsun,novelty_lsun,Case3,189208,18016,0.389666399,0.303285968,gmean,93.951212,76.083957,0.814543,0.717457417,0.841539171,0.788413578,0.852015,0.893789,0.801644,0.852015,0.709661,0.785505,0.818459,0.882105,0.924156,0.075844,0.785505,0.718127787,0.71782099,0.89352635,0.822574368,0.490885417,0.946139273,0.853448899,0.657393851
MahalanobisMonitor,densenet,svhn,lsun,novelty_lsun,Case0,13016,18016,0.03680086,0.303285968,95tnr,106.487704,106.263092,0,0.217228464,0.363256785,0.949988035,0,0,0.740664,0.789099,0.605564,0.655198,0.851773,0.860846,0.950366,0.049634,0.655198,0.658185414,0.64777345,0.855310785,0.184062293,0.363256785,0.946139273,0.853448899,0.657393851
